model,task,metric,estimate,point,ci_lower,ci_upper,ci,n_seeds,n_subjects,n_bootstrap,bootstrap_unit_1,bootstrap_unit_2,p_one_sided_positive,p_two_sided_zero,n_bootstrap_nonpositive,n_bootstrap_nonnegative,n_bootstrap_valid
CBraMod,tuab_normal_vs_abnormal,accuracy,drop_flattened,0.0782604772860559,0.05541524199684157,0.10283119579181615,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
CBraMod,tuab_normal_vs_abnormal,accuracy,retention_flattened,0.89850934874687,0.8671587271545286,0.9279524200422801,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
REVE-base,tuab_normal_vs_abnormal,balanced_accuracy,baseline,0.780260582978998,0.7526162073903503,0.8058537447505171,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
REVE-base,tuab_normal_vs_abnormal,balanced_accuracy,sham,0.780260582978998,0.7526162073903503,0.8058537447505171,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
REVE-base,tuab_normal_vs_abnormal,balanced_accuracy,aperiodic,0.6745634121622072,0.6425484296558922,0.7024077244919826,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
REVE-base,tuab_normal_vs_abnormal,balanced_accuracy,flattened,0.723217589191234,0.6963420394397237,0.7491078014901257,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
REVE-base,tuab_normal_vs_abnormal,balanced_accuracy,drop_sham,0.0,0.0,0.0,0.95,3,253,10000,seed,eval_subject_stratified_by_label,1.0,1.0,10000,10000,10000
REVE-base,tuab_normal_vs_abnormal,balanced_accuracy,retention_sham,1.0,1.0,1.0,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
REVE-base,tuab_normal_vs_abnormal,balanced_accuracy,drop_aperiodic,0.10569717081679086,0.07134883397090575,0.14170121783079773,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
REVE-base,tuab_normal_vs_abnormal,balanced_accuracy,retention_aperiodic,0.8645360625379228,0.821070214925262,0.906552411218171,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
REVE-base,tuab_normal_vs_abnormal,balanced_accuracy,drop_flattened,0.05704299378776401,0.03839174632049398,0.07556373780169748,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
REVE-base,tuab_normal_vs_abnormal,balanced_accuracy,retention_flattened,0.9268923805301345,0.9040267205356242,0.9501914438978692,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
REVE-base,tuab_normal_vs_abnormal,macro_f1,baseline,0.778807104086962,0.7517424582700438,0.8037929041786953,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
REVE-base,tuab_normal_vs_abnormal,macro_f1,sham,0.778807104086962,0.7517424582700438,0.8037929041786953,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
REVE-base,tuab_normal_vs_abnormal,macro_f1,aperiodic,0.645675007220029,0.6055475180373304,0.6791939288883999,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
REVE-base,tuab_normal_vs_abnormal,macro_f1,flattened,0.7233473823939189,0.6951432209365187,0.7507159378233598,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
REVE-base,tuab_normal_vs_abnormal,macro_f1,drop_sham,0.0,0.0,0.0,0.95,3,253,10000,seed,eval_subject_stratified_by_label,1.0,1.0,10000,10000,10000
REVE-base,tuab_normal_vs_abnormal,macro_f1,retention_sham,1.0,1.0,1.0,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
REVE-base,tuab_normal_vs_abnormal,macro_f1,drop_aperiodic,0.13313209686693295,0.09448944082503431,0.17625586975560878,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
REVE-base,tuab_normal_vs_abnormal,macro_f1,retention_aperiodic,0.8290563912831651,0.7767689707769593,0.8763734529789399,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
REVE-base,tuab_normal_vs_abnormal,macro_f1,drop_flattened,0.05545972169304303,0.03657392163734552,0.075778018038851,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
REVE-base,tuab_normal_vs_abnormal,macro_f1,retention_flattened,0.9287888857176496,0.9034546241132027,0.95260475303781,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
REVE-base,tuab_normal_vs_abnormal,accuracy,baseline,0.77932963414084,0.7520192564646917,0.8053719321735335,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
REVE-base,tuab_normal_vs_abnormal,accuracy,sham,0.77932963414084,0.7520192564646917,0.8053719321735335,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
REVE-base,tuab_normal_vs_abnormal,accuracy,aperiodic,0.6567600487210719,0.6222992386889529,0.6875765139403074,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
REVE-base,tuab_normal_vs_abnormal,accuracy,flattened,0.7343257996120359,0.7083907454244515,0.7603661596000759,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
REVE-base,tuab_normal_vs_abnormal,accuracy,drop_sham,0.0,0.0,0.0,0.95,3,253,10000,seed,eval_subject_stratified_by_label,1.0,1.0,10000,10000,10000
REVE-base,tuab_normal_vs_abnormal,accuracy,retention_sham,1.0,1.0,1.0,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
REVE-base,tuab_normal_vs_abnormal,accuracy,drop_aperiodic,0.12256958541976815,0.0862398633042628,0.160494856817929,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
REVE-base,tuab_normal_vs_abnormal,accuracy,retention_aperiodic,0.8427243363395348,0.7969242226684922,0.8869753515944881,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
REVE-base,tuab_normal_vs_abnormal,accuracy,drop_flattened,0.045003834528804076,0.027086751337379637,0.06368095016068574,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
REVE-base,tuab_normal_vs_abnormal,accuracy,retention_flattened,0.942253146092131,0.9192283588713173,0.9647760441207555,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGMamba,tuab_normal_vs_abnormal,balanced_accuracy,baseline,0.7811719509806763,0.755874078017442,0.8065017623768187,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGMamba,tuab_normal_vs_abnormal,balanced_accuracy,sham,0.7811023262513923,0.755898061223646,0.8063657187370564,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGMamba,tuab_normal_vs_abnormal,balanced_accuracy,aperiodic,0.6928058361784144,0.6683991443995551,0.7164876387360215,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGMamba,tuab_normal_vs_abnormal,balanced_accuracy,flattened,0.7147036297332504,0.690421657979452,0.7389129718128348,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGMamba,tuab_normal_vs_abnormal,balanced_accuracy,drop_sham,6.962472928395691e-05,-0.0006592532940819101,0.0007964079460232253,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.4229,0.8458,4229,5773,10000
EEGMamba,tuab_normal_vs_abnormal,balanced_accuracy,retention_sham,0.999910871442329,0.9989746023999022,1.000845914137851,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGMamba,tuab_normal_vs_abnormal,balanced_accuracy,drop_aperiodic,0.08836611480226186,0.07049728110368632,0.10561065696724353,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGMamba,tuab_normal_vs_abnormal,balanced_accuracy,retention_aperiodic,0.8868800720618196,0.8661624673323001,0.9085591844333071,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGMamba,tuab_normal_vs_abnormal,balanced_accuracy,drop_flattened,0.06646832124742585,0.050026311342875336,0.08343211975364086,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGMamba,tuab_normal_vs_abnormal,balanced_accuracy,retention_flattened,0.9149120482833746,0.8944242022449819,0.9353809040941905,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGMamba,tuab_normal_vs_abnormal,macro_f1,baseline,0.7816470271041636,0.7567999060070172,0.806670917655167,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGMamba,tuab_normal_vs_abnormal,macro_f1,sham,0.7815666855234278,0.7567259951979619,0.8066971708686358,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGMamba,tuab_normal_vs_abnormal,macro_f1,aperiodic,0.6798136943896478,0.6549940663315874,0.7043084211737589,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGMamba,tuab_normal_vs_abnormal,macro_f1,flattened,0.7131364643528487,0.685674452328883,0.7394718969876171,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGMamba,tuab_normal_vs_abnormal,macro_f1,drop_sham,8.034158073577657e-05,-0.0006508993798710892,0.0008132097132434843,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.4098,0.8196,4098,5903,10000
EEGMamba,tuab_normal_vs_abnormal,macro_f1,retention_sham,0.9998972150114439,0.9989557587261295,1.0008326741359785,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGMamba,tuab_normal_vs_abnormal,macro_f1,drop_aperiodic,0.10183333271451578,0.08386909214260803,0.11990847019755907,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGMamba,tuab_normal_vs_abnormal,macro_f1,retention_aperiodic,0.8697195419628388,0.8476753034465838,0.8916942693124003,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGMamba,tuab_normal_vs_abnormal,macro_f1,drop_flattened,0.06851056275131484,0.051197612763041044,0.0868669772664535,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGMamba,tuab_normal_vs_abnormal,macro_f1,retention_flattened,0.9123510224235971,0.8893899843325513,0.934170730976369,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGMamba,tuab_normal_vs_abnormal,accuracy,baseline,0.7833807010420896,0.7585219685293547,0.8078715684389165,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGMamba,tuab_normal_vs_abnormal,accuracy,sham,0.7832904768349348,0.7585685307124552,0.807788292283145,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGMamba,tuab_normal_vs_abnormal,accuracy,aperiodic,0.6820859836694185,0.6569478686630459,0.7060784105322412,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGMamba,tuab_normal_vs_abnormal,accuracy,flattened,0.7281725086840799,0.7035037336540252,0.7519581486404766,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGMamba,tuab_normal_vs_abnormal,accuracy,drop_sham,9.022420715476542e-05,-0.0006514973101261534,0.0008032329850144874,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.4178,0.8356,4178,5912,10000
EEGMamba,tuab_normal_vs_abnormal,accuracy,retention_sham,0.9998848271255154,0.9989745007371177,1.0008318574478912,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGMamba,tuab_normal_vs_abnormal,accuracy,drop_aperiodic,0.10129471737267104,0.08297260449341122,0.11888029349968306,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGMamba,tuab_normal_vs_abnormal,accuracy,retention_aperiodic,0.8706954138161381,0.848954390528345,0.8926513996228728,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGMamba,tuab_normal_vs_abnormal,accuracy,drop_flattened,0.05520819235800967,0.03891987956588661,0.07188287674202504,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGMamba,tuab_normal_vs_abnormal,accuracy,retention_flattened,0.9295257181028724,0.9092063089498947,0.9497516677936364,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
BENDR,tuab_normal_vs_abnormal,balanced_accuracy,baseline,0.7812042896994207,0.7415230515546752,0.8181851769393944,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
BENDR,tuab_normal_vs_abnormal,balanced_accuracy,sham,0.5,0.4874729369398651,0.5125651456754083,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
BENDR,tuab_normal_vs_abnormal,balanced_accuracy,aperiodic,0.5,0.4874729369398651,0.5125651456754083,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
BENDR,tuab_normal_vs_abnormal,balanced_accuracy,flattened,0.5,0.4874729369398651,0.5125651456754083,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
BENDR,tuab_normal_vs_abnormal,balanced_accuracy,drop_sham,0.2812042896994207,0.24103105013543233,0.3197194312679157,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
BENDR,tuab_normal_vs_abnormal,balanced_accuracy,retention_sham,0.6400374480692905,0.6075727578473893,0.675868197199397,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
BENDR,tuab_normal_vs_abnormal,balanced_accuracy,drop_aperiodic,0.2812042896994207,0.24103105013543233,0.3197194312679157,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
BENDR,tuab_normal_vs_abnormal,balanced_accuracy,retention_aperiodic,0.6400374480692905,0.6075727578473893,0.675868197199397,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
BENDR,tuab_normal_vs_abnormal,balanced_accuracy,drop_flattened,0.2812042896994207,0.24103105013543233,0.3197194312679157,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
BENDR,tuab_normal_vs_abnormal,balanced_accuracy,retention_flattened,0.6400374480692905,0.6075727578473893,0.675868197199397,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
BENDR,tuab_normal_vs_abnormal,macro_f1,baseline,0.7816677797535181,0.7421141737647977,0.818388389431446,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
BENDR,tuab_normal_vs_abnormal,macro_f1,sham,0.4914683615822065,0.31709756958184837,0.5046978858772713,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
BENDR,tuab_normal_vs_abnormal,macro_f1,aperiodic,0.4914683615822065,0.31709756958184837,0.5046978858772713,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
BENDR,tuab_normal_vs_abnormal,macro_f1,flattened,0.4914683615822065,0.31709756958184837,0.5046978858772713,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
BENDR,tuab_normal_vs_abnormal,macro_f1,drop_sham,0.29019941817131156,0.2636346089419511,0.49132787467655853,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
BENDR,tuab_normal_vs_abnormal,macro_f1,retention_sham,0.6287432772746248,0.3915937366415201,0.6541179344388234,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
BENDR,tuab_normal_vs_abnormal,macro_f1,drop_aperiodic,0.29019941817131156,0.2636346089419511,0.49132787467655853,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
BENDR,tuab_normal_vs_abnormal,macro_f1,retention_aperiodic,0.6287432772746248,0.3915937366415201,0.6541179344388234,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
BENDR,tuab_normal_vs_abnormal,macro_f1,drop_flattened,0.29019941817131156,0.2636346089419511,0.49132787467655853,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
BENDR,tuab_normal_vs_abnormal,macro_f1,retention_flattened,0.6287432772746248,0.3915937366415201,0.6541179344388234,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
BENDR,tuab_normal_vs_abnormal,accuracy,baseline,0.7833897234628051,0.7446661578323365,0.8179773562590176,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
BENDR,tuab_normal_vs_abnormal,accuracy,sham,0.5129426625163531,0.46471774539059435,0.5491008403333679,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
BENDR,tuab_normal_vs_abnormal,accuracy,aperiodic,0.5129426625163531,0.46471774539059435,0.5491008403333679,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
BENDR,tuab_normal_vs_abnormal,accuracy,flattened,0.5129426625163531,0.46471774539059435,0.5491008403333679,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
BENDR,tuab_normal_vs_abnormal,accuracy,drop_sham,0.270447060946452,0.20524493808917688,0.34693315403939184,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
BENDR,tuab_normal_vs_abnormal,accuracy,retention_sham,0.654773284807721,0.572844843313698,0.7262738768168504,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
BENDR,tuab_normal_vs_abnormal,accuracy,drop_aperiodic,0.270447060946452,0.20524493808917688,0.34693315403939184,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
BENDR,tuab_normal_vs_abnormal,accuracy,retention_aperiodic,0.654773284807721,0.572844843313698,0.7262738768168504,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
BENDR,tuab_normal_vs_abnormal,accuracy,drop_flattened,0.270447060946452,0.20524493808917688,0.34693315403939184,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
BENDR,tuab_normal_vs_abnormal,accuracy,retention_flattened,0.654773284807721,0.572844843313698,0.7262738768168504,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
