model,task,metric,estimate,point,ci_lower,ci_upper,ci,n_seeds,n_subjects,n_bootstrap,bootstrap_unit_1,bootstrap_unit_2,p_one_sided_positive,p_two_sided_zero,n_bootstrap_nonpositive,n_bootstrap_nonnegative,n_bootstrap_valid
braindecode_eegnet,wake_vs_sleep,macro_f1,retention_aperiodic,0.9515271374850904,0.9345374581433841,0.966522231098979,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,wake_vs_sleep,macro_f1,retention_flattened,0.24806029258289242,0.2302567549030949,0.26573423088665765,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,wake_vs_sleep,macro_f1,drop_aperiodic,0.04514079741506216,0.03125062663743604,0.060721086589938134,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,wake_vs_sleep,macro_f1,drop_flattened,0.7002507431950478,0.6817386803532971,0.7183111996660019,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,wake_vs_sleep,accuracy,baseline,0.9465433557433447,0.9372280684711388,0.954533601128392,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,wake_vs_sleep,accuracy,aperiodic,0.9170687501821321,0.900078588386032,0.9312426929713247,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,wake_vs_sleep,accuracy,flattened,0.3079523226393945,0.2783916476573994,0.33757786636644177,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,wake_vs_sleep,accuracy,retention_aperiodic,0.9688607971495765,0.9566840228800442,0.9796119076460927,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,wake_vs_sleep,accuracy,retention_flattened,0.32534412794810824,0.29403329000053147,0.3571202991571013,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,wake_vs_sleep,accuracy,drop_aperiodic,0.02947460556121262,0.019315060406742197,0.04093211952956863,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
